kind,idx,us,extra
rollover,7083,7,
rollover,7084,7,
rollover,7085,7,
rollover,7086,6,
rollover,7087,15,
rollover,7088,7,
rollover,7089,6,
rollover,7090,8,
rollover,7091,21,
rollover,7092,7,
rollover,7093,18,
rollover,7094,22,
rollover,7095,6,
rollover,7096,5,
rollover,7097,7,
rollover,7098,12,
rollover,7099,8,
rollover,7100,7,
rollover,7101,6,
rollover,7102,8,
rollover,7103,8,
rollover,7104,8,
rollover,7105,17,
rollover,7106,6,
rollover,7107,4,
rollover,7108,20,
rollover,7109,6,
rollover,7110,6,
rollover,7111,8,
rollover,7112,14,
rollover,7113,9,
rollover,7114,22,
rollover,7115,7,
rollover,7116,7,
rollover,7117,7,
rollover,7118,21,
rollover,7119,7,
rollover,7120,23,
rollover,7121,5,
rollover,7122,10,
rollover,7123,6,
rollover,7124,7,
rollover,7125,7,
rollover,7126,10,
rollover,7127,8,
rollover,7128,24,
rollover,7129,7,
rollover,7130,6,
rollover,7131,6,
rollover,7132,37,
rollover,7133,13,
rollover,7134,20,
rollover,7135,7,
rollover,7136,10,
rollover,7137,6,
rollover,7138,6,
rollover,7139,24,
rollover,7140,7,
rollover,7141,7,
rollover,7142,6,
rollover,7143,7,
rollover,7144,5,
rollover,7145,6,
rollover,7146,6,
rollover,7147,7,
rollover,7148,15,
rollover,7149,18,
rollover,7150,19,
rollover,7151,19,
rollover,7152,7,
rollover,7153,6,
rollover,7154,7,
rollover,7155,12,
rollover,7156,8,
rollover,7157,6,
rollover,7158,9,
rollover,7159,6,
rollover,7160,21,
rollover,7161,18,
rollover,7162,6,
rollover,7163,14,
rollover,7164,6,
rollover,7165,20,
rollover,7166,7,
rollover,7167,7,
rollover,7168,7,
rollover,7169,21,
rollover,7170,6,
rollover,7171,7,
rollover,7172,7,
rollover,7173,7,
rollover,7174,6,
rollover,7175,6,
rollover,7176,21,
rollover,7177,6,
rollover,7178,6,
rollover,7179,6,
rollover,7180,7,
rollover,7181,8,
rollover,7182,7,
rollover,7183,6,
rollover,7184,21,
rollover,7185,20,
rollover,7186,7,
rollover,7187,6,
rollover,7188,86,
rollover,7189,7,
rollover,7190,7,
rollover,7191,6,
rollover,7192,5,
rollover,7193,6,
rollover,7194,7,
rollover,7195,7,
rollover,7196,16,
rollover,7197,10,
rollover,7198,7,
rollover,7199,8,
rollover,7200,6,
rollover,7201,6,
rollover,7202,7,
rollover,7203,11,
rollover,7204,7,
rollover,7205,14,
rollover,7206,7,
rollover,7207,7,
rollover,7208,6,
rollover,7209,7,
rollover,7210,8,
rollover,7211,18,
rollover,7212,6,
rollover,7213,7,
rollover,7214,6,
rollover,7215,42,
rollover,7216,20,
rollover,7217,15,
rollover,7218,10,
rollover,7219,6,
rollover,7220,6,
rollover,7221,14,
rollover,7222,8,
rollover,7223,7,
rollover,7224,24,
rollover,7225,7,
rollover,7226,9,
rollover,7227,9,
rollover,7228,6,
rollover,7229,12,
rollover,7230,19,
rollover,7231,7,
rollover,7232,13,
rollover,7233,7,
rollover,7234,3,
rollover,7235,6,
rollover,7236,5,
rollover,7237,11,
rollover,7238,9,
rollover,7239,8,
rollover,7240,7,
rollover,7241,7,
rollover,7242,7,
rollover,7243,22,
rollover,7244,19,
rollover,7245,6,
rollover,7246,7,
rollover,7247,28,
rollover,7248,6,
rollover,7249,7,
rollover,7250,7,
rollover,7251,7,
rollover,7252,20,
rollover,7253,8,
rollover,7254,7,
rollover,7255,7,
rollover,7256,7,
rollover,7257,7,
rollover,7258,12,
rollover,7259,19,
rollover,7260,34,
rollover,7261,6,
rollover,7262,10,
rollover,7263,22,
rollover,7264,7,
rollover,7265,7,
rollover,7266,13,
rollover,7267,6,
rollover,7268,6,
rollover,7269,6,
rollover,7270,7,
rollover,7271,7,
rollover,7272,21,
rollover,7273,7,
rollover,7274,6,
rollover,7275,7,
rollover,7276,7,
rollover,7277,7,
rollover,7278,6,
rollover,7279,7,
rollover,7280,14,
rollover,7281,10,
rollover,7282,7,
rollover,7283,8,
rollover,7284,14,
rollover,7285,7,
rollover,7286,13,
rollover,7287,12,
rollover,7288,5,
rollover,7289,7,
rollover,7290,12,
rollover,7291,6,
rollover,7292,5,
rollover,7293,11,
rollover,7294,9,
rollover,7295,7,
rollover,7296,10,
rollover,7297,10,
rollover,7298,12,
rollover,7299,22,
rollover,7300,7,
rollover,7301,7,
rollover,7302,5,
rollover,7303,9,
rollover,7304,20,
rollover,7305,13,
rollover,7306,7,
rollover,7307,20,
rollover,7308,7,
rollover,7309,9,
rollover,7310,20,
rollover,7311,16,
rollover,7312,12,
rollover,7313,7,
rollover,7314,15,
rollover,7315,6,
rollover,7316,7,
rollover,7317,8,
rollover,7318,18,
rollover,7319,20,
rollover,7320,18,
rollover,7321,16,
rollover,7322,36,
rollover,7323,8,
rollover,7324,7,
rollover,7325,19,
rollover,7326,8,
rollover,7327,15,
rollover,7328,9,
rollover,7329,7,
rollover,7330,5,
rollover,7331,8,
rollover,7332,16,
rollover,7333,8,
rollover,7334,8,
rollover,7335,10,
rollover,7336,6,
rollover,7337,10,
rollover,7338,17,
rollover,7339,22,
rollover,7340,8,
rollover,7341,8,
rollover,7342,7,
rollover,7343,3,
rollover,7344,6,
rollover,7345,8,
rollover,7346,22,
rollover,7347,10,
rollover,7348,7,
rollover,7349,19,
rollover,7350,4,
rollover,7351,9,
rollover,7352,7,
rollover,7353,7,
rollover,7354,4,
rollover,7355,20,
rollover,7356,7,
rollover,7357,6,
rollover,7358,6,
rollover,7359,8,
rollover,7360,22,
rollover,7361,22,
rollover,7362,18,
rollover,7363,10,
rollover,7364,6,
rollover,7365,21,
rollover,7366,7,
rollover,7367,13,
rollover,7368,6,
rollover,7369,18,
rollover,7370,6,
rollover,7371,6,
rollover,7372,6,
rollover,7373,19,
rollover,7374,7,
rollover,7375,22,
rollover,7376,7,
rollover,7377,7,
rollover,7378,7,
rollover,7379,7,
rollover,7380,10,
rollover,7381,7,
rollover,7382,6,
rollover,7383,3,
rollover,7384,7,
rollover,7385,19,
rollover,7386,6,
rollover,7387,7,
rollover,7388,20,
rollover,7389,7,
rollover,7390,6,
rollover,7391,6,
rollover,7392,21,
rollover,7393,8,
rollover,7394,5,
rollover,7395,7,
rollover,7396,7,
rollover,7397,6,
rollover,7398,8,
rollover,7399,7,
rollover,7400,21,
rollover,7401,6,
rollover,7402,7,
rollover,7403,6,
rollover,7404,7,
rollover,7405,6,
rollover,7406,8,
rollover,7407,25,
rollover,7408,9,
rollover,7409,8,
rollover,7410,6,
rollover,7411,4,
rollover,7412,7,
rollover,7413,19,
rollover,7414,20,
rollover,7415,6,
rollover,7416,17,
rollover,7417,7,
rollover,7418,6,
rollover,7419,6,
rollover,7420,7,
rollover,7421,5,
rollover,7422,22,
rollover,7423,7,
rollover,7424,6,
rollover,7425,15,
rollover,7426,7,
rollover,7427,6,
rollover,7428,7,
rollover,7429,10,
rollover,7430,6,
rollover,7431,5,
rollover,7432,14,
rollover,7433,15,
rollover,7434,14,
rollover,7435,6,
rollover,7436,13,
rollover,7437,6,
rollover,7438,5,
rollover,7439,6,
rollover,7440,9,
rollover,7441,7,
rollover,7442,20,
rollover,7443,6,
rollover,7444,6,
rollover,7445,7,
rollover,7446,6,
rollover,7447,19,
rollover,7448,19,
rollover,7449,6,
rollover,7450,7,
rollover,7451,9,
rollover,7452,7,
rollover,7453,20,
rollover,7454,7,
rollover,7455,22,
rollover,7456,10,
rollover,7457,6,
rollover,7458,5,
rollover,7459,7,
rollover,7460,7,
rollover,7461,7,
rollover,7462,5,
rollover,7463,8,
rollover,7464,7,
rollover,7465,3,
rollover,7466,9,
rollover,7467,8,
rollover,7468,7,
rollover,7469,6,
rollover,7470,7,
rollover,7471,7,
rollover,7472,6,
rollover,7473,8,
rollover,7474,10,
rollover,7475,7,
rollover,7476,6,
rollover,7477,16,
rollover,7478,5,
rollover,7479,5,
rollover,7480,6,
rollover,7481,6,
rollover,7482,8,
rollover,7483,9,
rollover,7484,22,
rollover,7485,5,
rollover,7486,6,
rollover,7487,13,
rollover,7488,7,
rollover,7489,13,
rollover,7490,23,
rollover,7491,6,
rollover,7492,8,
rollover,7493,5,
rollover,7494,11,
rollover,7495,8,
rollover,7496,6,
rollover,7497,21,
rollover,7498,6,
rollover,7499,3,
rollover,7500,17,
rollover,7501,14,
rollover,7502,21,
rollover,7503,17,
rollover,7504,5,
rollover,7505,7,
rollover,7506,5,
rollover,7507,7,
rollover,7508,7,
rollover,7509,10,
rollover,7510,13,
rollover,7511,11,
rollover,7512,6,
rollover,7513,6,
rollover,7514,10,
rollover,7515,8,
rollover,7516,8,
rollover,7517,9,
rollover,7518,7,
rollover,7519,8,
rollover,7520,6,
rollover,7521,6,
rollover,7522,16,
rollover,7523,7,
rollover,7524,10,
rollover,7525,19,
rollover,7526,6,
rollover,7527,7,
rollover,7528,15,
rollover,7529,19,
rollover,7530,21,
rollover,7531,11,
rollover,7532,9,
rollover,7533,11,
rollover,7534,6,
rollover,7535,7,
rollover,7536,13,
rollover,7537,22,
rollover,7538,12,
rollover,7539,19,
rollover,7540,6,
rollover,7541,6,
rollover,7542,5,
rollover,7543,7,
rollover,7544,7,
rollover,7545,5,
rollover,7546,15,
rollover,7547,7,
rollover,7548,6,
rollover,7549,7,
rollover,7550,27,
rollover,7551,6,
rollover,7552,13,
rollover,7553,21,
rollover,7554,6,
rollover,7555,7,
rollover,7556,6,
rollover,7557,21,
rollover,7558,6,
rollover,7559,8,
rollover,7560,9,
rollover,7561,5,
rollover,7562,14,
rollover,7563,6,
rollover,7564,7,
rollover,7565,22,
rollover,7566,7,
rollover,7567,22,
rollover,7568,15,
rollover,7569,6,
rollover,7570,6,
rollover,7571,14,
rollover,7572,7,
rollover,7573,15,
rollover,7574,7,
rollover,7575,7,
rollover,7576,6,
rollover,7577,8,
rollover,7578,12,
rollover,7579,6,
rollover,7580,23,
rollover,7581,22,
rollover,7582,14,
rollover,7583,7,
rollover,7584,10,
rollover,7585,13,
rollover,7586,7,
rollover,7587,8,
rollover,7588,6,
rollover,7589,11,
rollover,7590,5,
rollover,7591,6,
rollover,7592,6,
rollover,7593,12,
rollover,7594,8,
rollover,7595,32,
rollover,7596,6,
rollover,7597,7,
rollover,7598,17,
rollover,7599,9,
rollover,7600,15,
rollover,7601,21,
rollover,7602,20,
rollover,7603,12,
rollover,7604,6,
rollover,7605,19,
rollover,7606,14,
rollover,7607,7,
rollover,7608,10,
rollover,7609,7,
rollover,7610,7,
rollover,7611,6,
rollover,7612,12,
rollover,7613,7,
rollover,7614,7,
rollover,7615,7,
rollover,7616,6,
rollover,7617,6,
rollover,7618,7,
rollover,7619,21,
rollover,7620,15,
rollover,7621,8,
rollover,7622,12,
rollover,7623,6,
rollover,7624,6,
rollover,7625,12,
rollover,7626,19,
rollover,7627,5,
rollover,7628,19,
rollover,7629,7,
rollover,7630,6,
rollover,7631,7,
rollover,7632,8,
rollover,7633,7,
rollover,7634,8,
rollover,7635,20,
rollover,7636,7,
rollover,7637,6,
rollover,7638,5,
rollover,7639,22,
rollover,7640,21,
rollover,7641,7,
rollover,7642,6,
rollover,7643,23,
rollover,7644,7,
rollover,7645,6,
rollover,7646,11,
rollover,7647,27,
rollover,7648,7,
rollover,7649,7,
rollover,7650,26,
rollover,7651,7,
rollover,7652,6,
rollover,7653,6,
rollover,7654,6,
rollover,7655,6,
rollover,7656,25,
rollover,7657,6,
rollover,7658,7,
rollover,7659,6,
rollover,7660,17,
rollover,7661,14,
rollover,7662,9,
rollover,7663,7,
rollover,7664,9,
rollover,7665,6,
rollover,7666,6,
rollover,7667,11,
rollover,7668,19,
rollover,7669,19,
rollover,7670,7,
rollover,7671,7,
rollover,7672,7,
rollover,7673,6,
rollover,7674,7,
rollover,7675,8,
rollover,7676,9,
rollover,7677,7,
rollover,7678,21,
rollover,7679,7,
rollover,7680,6,
rollover,7681,6,
rollover,7682,9,
rollover,7683,13,
rollover,7684,5,
rollover,7685,7,
rollover,7686,7,
rollover,7687,6,
rollover,7688,20,
rollover,7689,8,
rollover,7690,6,
rollover,7691,6,
rollover,7692,9,
rollover,7693,7,
rollover,7694,7,
rollover,7695,14,
rollover,7696,6,
rollover,7697,20,
rollover,7698,8,
rollover,7699,22,
rollover,7700,7,
rollover,7701,7,
rollover,7702,6,
rollover,7703,7,
rollover,7704,7,
rollover,7705,20,
rollover,7706,8,
rollover,7707,6,
rollover,7708,8,
rollover,7709,6,
rollover,7710,24,
rollover,7711,7,
rollover,7712,8,
rollover,7713,6,
rollover,7714,7,
rollover,7715,7,
rollover,7716,9,
rollover,7717,33,
rollover,7718,7,
rollover,7719,7,
rollover,7720,7,
rollover,7721,32,
rollover,7722,7,
rollover,7723,7,
rollover,7724,7,
rollover,7725,6,
rollover,7726,21,
rollover,7727,18,
rollover,7728,7,
rollover,7729,6,
rollover,7730,6,
rollover,7731,6,
rollover,7732,7,
rollover,7733,5,
rollover,7734,15,
rollover,7735,8,
rollover,7736,8,
rollover,7737,9,
rollover,7738,7,
rollover,7739,20,
rollover,7740,6,
rollover,7741,6,
rollover,7742,7,
rollover,7743,8,
rollover,7744,11,
rollover,7745,18,
rollover,7746,21,
rollover,7747,22,
rollover,7748,6,
rollover,7749,7,
rollover,7750,4,
rollover,7751,6,
rollover,7752,6,
rollover,7753,7,
rollover,7754,5,
rollover,7755,16,
rollover,7756,6,
rollover,7757,6,
rollover,7758,12,
rollover,7759,5,
rollover,7760,22,
rollover,7761,8,
rollover,7762,8,
rollover,7763,6,
rollover,7764,7,
rollover,7765,10,
rollover,7766,7,
rollover,7767,20,
rollover,7768,16,
rollover,7769,19,
rollover,7770,8,
rollover,7771,7,
rollover,7772,6,
rollover,7773,7,
rollover,7774,11,
rollover,7775,6,
rollover,7776,7,
rollover,7777,10,
rollover,7778,5,
rollover,7779,8,
rollover,7780,13,
rollover,7781,5,
rollover,7782,7,
rollover,7783,21,
rollover,7784,6,
rollover,7785,8,
rollover,7786,7,
rollover,7787,7,
rollover,7788,14,
rollover,7789,7,
rollover,7790,6,
rollover,7791,7,
rollover,7792,7,
rollover,7793,6,
rollover,7794,5,
rollover,7795,7,
rollover,7796,24,
rollover,7797,5,
rollover,7798,6,
rollover,7799,9,
rollover,7800,19,
rollover,7801,23,
rollover,7802,13,
rollover,7803,7,
rollover,7804,7,
rollover,7805,7,
rollover,7806,6,
rollover,7807,6,
rollover,7808,20,
rollover,7809,8,
rollover,7810,21,
rollover,7811,7,
rollover,7812,6,
rollover,7813,24,
rollover,7814,7,
rollover,7815,6,
rollover,7816,7,
rollover,7817,8,
rollover,7818,7,
rollover,7819,5,
rollover,7820,7,
rollover,7821,6,
rollover,7822,11,
rollover,7823,6,
rollover,7824,5,
rollover,7825,7,
rollover,7826,7,
rollover,7827,15,
rollover,7828,6,
rollover,7829,20,
rollover,7830,7,
rollover,7831,6,
rollover,7832,6,
rollover,7833,11,
rollover,7834,8,
rollover,7835,10,
rollover,7836,7,
rollover,7837,8,
rollover,7838,6,
rollover,7839,8,
rollover,7840,20,
rollover,7841,7,
rollover,7842,23,
rollover,7843,7,
rollover,7844,6,
rollover,7845,17,
rollover,7846,6,
rollover,7847,7,
rollover,7848,7,
rollover,7849,15,
rollover,7850,6,
rollover,7851,6,
rollover,7852,7,
rollover,7853,19,
rollover,7854,7,
rollover,7855,13,
rollover,7856,6,
rollover,7857,7,
rollover,7858,9,
rollover,7859,6,
rollover,7860,6,
rollover,7861,5,
rollover,7862,10,
rollover,7863,6,
rollover,7864,15,
rollover,7865,11,
rollover,7866,6,
rollover,7867,11,
rollover,7868,7,
rollover,7869,7,
rollover,7870,6,
rollover,7871,6,
rollover,7872,9,
rollover,7873,20,
rollover,7874,7,
rollover,7875,21,
rollover,7876,10,
rollover,7877,6,
rollover,7878,7,
rollover,7879,14,
rollover,7880,13,
rollover,7881,7,
rollover,7882,21,
rollover,7883,11,
rollover,7884,6,
rollover,7885,8,
rollover,7886,6,
rollover,7887,6,
rollover,7888,6,
rollover,7889,21,
rollover,7890,7,
rollover,7891,6,
rollover,7892,6,
rollover,7893,7,
rollover,7894,6,
rollover,7895,6,
rollover,7896,6,
rollover,7897,20,
rollover,7898,8,
rollover,7899,7,
rollover,7900,8,
rollover,7901,13,
rollover,7902,8,
rollover,7903,8,
rollover,7904,11,
rollover,7905,6,
rollover,7906,6,
rollover,7907,7,
rollover,7908,9,
rollover,7909,20,
rollover,7910,18,
rollover,7911,21,
rollover,7912,8,
rollover,7913,7,
rollover,7914,8,
rollover,7915,10,
rollover,7916,6,
rollover,7917,21,
rollover,7918,24,
rollover,7919,6,
rollover,7920,7,
rollover,7921,8,
rollover,7922,18,
rollover,7923,18,
rollover,7924,14,
rollover,7925,28,
rollover,7926,6,
rollover,7927,7,
rollover,7928,17,
rollover,7929,8,
rollover,7930,6,
rollover,7931,7,
rollover,7932,7,
rollover,7933,7,
rollover,7934,4,
rollover,7935,9,
rollover,7936,15,
rollover,7937,9,
rollover,7938,31,
rollover,7939,6,
rollover,7940,7,
rollover,7941,7,
rollover,7942,9,
rollover,7943,10,
rollover,7944,15,
rollover,7945,7,
rollover,7946,7,
rollover,7947,34,
rollover,7948,9,
rollover,7949,12,
rollover,7950,7,
rollover,7951,20,
rollover,7952,6,
rollover,7953,7,
rollover,7954,16,
rollover,7955,6,
rollover,7956,20,
rollover,7957,21,
rollover,7958,8,
rollover,7959,7,
rollover,7960,7,
rollover,7961,6,
rollover,7962,7,
rollover,7963,15,
rollover,7964,7,
rollover,7965,16,
rollover,7966,3,
rollover,7967,3,
rollover,7968,14,
rollover,7969,12,
rollover,7970,8,
rollover,7971,7,
rollover,7972,4,
rollover,7973,5,
rollover,7974,5,
rollover,7975,6,
rollover,7976,22,
rollover,7977,10,
rollover,7978,7,
rollover,7979,9,
rollover,7980,7,
rollover,7981,8,
rollover,7982,5,
rollover,7983,5,
rollover,7984,6,
rollover,7985,7,
rollover,7986,5,
rollover,7987,11,
rollover,7988,6,
rollover,7989,8,
rollover,7990,6,
rollover,7991,6,
rollover,7992,6,
rollover,7993,8,
rollover,7994,22,
rollover,7995,18,
rollover,7996,6,
rollover,7997,32,
rollover,7998,6,
rollover,7999,20,
rollover,8000,8,
rollover,8001,24,
rollover,8002,7,
rollover,8003,7,
rollover,8004,6,
rollover,8005,8,
rollover,8006,7,
rollover,8007,7,
rollover,8008,16,
rollover,8009,6,
rollover,8010,7,
rollover,8011,5,
rollover,8012,3,
rollover,8013,29,
rollover,8014,7,
rollover,8015,13,
rollover,8016,22,
rollover,8017,6,
rollover,8018,7,
rollover,8019,5,
rollover,8020,7,
rollover,8021,7,
rollover,8022,18,
rollover,8023,7,
rollover,8024,7,
rollover,8025,9,
rollover,8026,6,
rollover,8027,6,
rollover,8028,6,
rollover,8029,9,
rollover,8030,19,
rollover,8031,14,
rollover,8032,9,
rollover,8033,9,
rollover,8034,6,
rollover,8035,7,
rollover,8036,7,
rollover,8037,16,
rollover,8038,7,
rollover,8039,6,
rollover,8040,5,
rollover,8041,6,
rollover,8042,7,
rollover,8043,20,
rollover,8044,6,
rollover,8045,11,
rollover,8046,8,
rollover,8047,7,
rollover,8048,14,
rollover,8049,6,
rollover,8050,17,
rollover,8051,7,
rollover,8052,29,
rollover,8053,6,
rollover,8054,6,
rollover,8055,14,
rollover,8056,10,
rollover,8057,13,
rollover,8058,22,
rollover,8059,10,
rollover,8060,7,
rollover,8061,7,
rollover,8062,7,
rollover,8063,3,
rollover,8064,20,
rollover,8065,6,
rollover,8066,21,
rollover,8067,6,
rollover,8068,6,
rollover,8069,9,
rollover,8070,5,
rollover,8071,8,
rollover,8072,7,
rollover,8073,14,
rollover,8074,7,
rollover,8075,6,
rollover,8076,7,
rollover,8077,14,
rollover,8078,6,
rollover,8079,16,
rollover,8080,39,
rollover,8081,6,
rollover,8082,5,
rollover,8083,7,
rollover,8084,23,
rollover,8085,7,
rollover,8086,7,
rollover,8087,10,
rollover,8088,6,
rollover,8089,7,
rollover,8090,8,
rollover,8091,7,
rollover,8092,7,
rollover,8093,5,
rollover,8094,7,
rollover,8095,5,
rollover,8096,6,
rollover,8097,6,
rollover,8098,21,
rollover,8099,6,
rollover,8100,21,
rollover,8101,5,
rollover,8102,5,
rollover,8103,8,
rollover,8104,11,
rollover,8105,7,
rollover,8106,15,
rollover,8107,7,
rollover,8108,7,
rollover,8109,6,
rollover,8110,24,
rollover,8111,21,
rollover,8112,20,
rollover,8113,14,
rollover,8114,6,
rollover,8115,30,
rollover,8116,6,
rollover,8117,6,
rollover,8118,10,
rollover,8119,7,
rollover,8120,7,
rollover,8121,8,
rollover,8122,9,
rollover,8123,7,
rollover,8124,7,
rollover,8125,6,
rollover,8126,8,
rollover,8127,6,
rollover,8128,7,
rollover,8129,8,
rollover,8130,5,
rollover,8131,6,
rollover,8132,10,
rollover,8133,9,
rollover,8134,6,
rollover,8135,20,
rollover,8136,3,
rollover,8137,6,
rollover,8138,6,
rollover,8139,11,
rollover,8140,22,
rollover,8141,21,
rollover,8142,13,
rollover,8143,10,
rollover,8144,7,
rollover,8145,16,
rollover,8146,9,
rollover,8147,6,
rollover,8148,8,
rollover,8149,10,
rollover,8150,5,
rollover,8151,6,
rollover,8152,10,
rollover,8153,19,
rollover,8154,6,
rollover,8155,6,
rollover,8156,10,
rollover,8157,6,
rollover,8158,7,
rollover,8159,7,
rollover,8160,22,
rollover,8161,6,
rollover,8162,20,
rollover,8163,6,
rollover,8164,7,
rollover,8165,7,
rollover,8166,36,
rollover,8167,6,
rollover,8168,18,
rollover,8169,12,
rollover,8170,7,
rollover,8171,6,
rollover,8172,7,
rollover,8173,12,
rollover,8174,6,
rollover,8175,20,
rollover,8176,8,
rollover,8177,13,
rollover,8178,6,
rollover,8179,7,
rollover,8180,20,
rollover,8181,8,
rollover,8182,7,
rollover,8183,24,
rollover,8184,6,
rollover,8185,7,
rollover,8186,6,
rollover,8187,9,

